               data_ora        rad  temperatura
2023-04-06 23:35:17.557  -0.934245        40.35
2023-04-06 23:35:17.765  -1.085620        40.35
2023-04-06 23:35:17.974  -1.018342        40.35
2023-04-06 23:35:18.181  -1.152897        40.35
2023-04-06 23:35:18.390  -0.597857        40.35
2023-04-06 23:35:18.598  -1.152897        40.35
2023-04-06 23:35:18.814  -1.018342        40.35
2023-04-06 23:35:19.030  -1.018342        40.35
2023-04-06 23:35:19.237  -0.665135        40.35
2023-04-06 23:35:19.399  -1.253813        40.35
2023-04-06 23:35:19.607  -1.236994        40.35
2023-04-06 23:35:19.815  -1.203355        40.35
2023-04-06 23:35:20.023  -1.035161        40.35
2023-04-06 23:35:20.231  -0.900606        40.35
2023-04-06 23:35:20.439  -1.354730        40.35
2023-04-06 23:35:20.648  -1.203355        40.35
2023-04-06 23:35:20.856  -0.883787        40.35
2023-04-06 23:35:21.061  -0.917426        40.35
2023-04-06 23:35:21.273  -1.018342        40.35
2023-04-06 23:35:21.480  -1.119258        40.35
2023-04-06 23:35:21.689  -1.203355        40.35
2023-04-06 23:35:21.897  -1.119258        40.35
2023-04-06 23:35:22.104  -1.236994        40.35
2023-04-06 23:35:22.313  -1.035161        40.35
2023-04-06 23:35:22.522  -1.152897        40.35
2023-04-06 23:35:22.735  -0.984703        40.35
2023-04-06 23:35:22.952  -1.018342        40.35
2023-04-06 23:35:23.163  -0.715593        40.38
2023-04-06 23:35:23.331  -0.883787        40.38
2023-04-06 23:35:23.530  -0.648316        40.38
2023-04-06 23:35:23.738  -0.883787        40.38
2023-04-06 23:35:23.946  -0.581038        40.38
2023-04-06 23:35:24.156  -0.866968        40.35
2023-04-06 23:35:24.363  -0.614677        40.35
2023-04-06 23:35:24.571  -0.614677        40.35
2023-04-06 23:35:24.779  -0.581038        40.35
2023-04-06 23:35:24.983  -0.665135        40.35
2023-04-06 23:35:25.196  -0.816509        40.35
2023-04-06 23:35:25.405  -0.883787        40.35
2023-04-06 23:35:25.613  -0.597857        40.35
2023-04-06 23:35:25.819  -0.715593        40.35
2023-04-06 23:35:26.029  -0.665135        40.35
2023-04-06 23:35:26.238  -0.614677        40.35
2023-04-06 23:35:26.445  -0.799690        40.38
2023-04-06 23:35:26.654  -0.766051        40.38
2023-04-06 23:35:26.873  -0.967884        40.38
2023-04-06 23:35:27.086  -0.597857        40.38
2023-04-06 23:35:27.247  -0.934245        40.38
2023-04-06 23:35:27.452  -0.665135        40.35
2023-04-06 23:35:27.663  -0.984703        40.38
2023-04-06 23:35:27.871  -0.698774        40.38
2023-04-06 23:35:28.079  -0.446483        40.38
2023-04-06 23:35:28.287  -0.480122        40.38
2023-04-06 23:35:28.495  -0.463302        40.38
2023-04-06 23:35:28.703  -0.631496        40.38
2023-04-06 23:35:28.903  -0.732412        40.38
2023-04-06 23:35:29.120  -0.446483        40.38
2023-04-06 23:35:29.328  -0.698774        40.38
2023-04-06 23:35:29.536  -0.513760        40.38
2023-04-06 23:35:29.744  -0.396025        40.38
2023-04-06 23:35:29.952  -0.480122        40.35
2023-04-06 23:35:30.161  -0.766051        40.35
2023-04-06 23:35:30.384  -0.681954        40.38
2023-04-06 23:35:30.592  -0.631496        40.38
2023-04-06 23:35:30.794  -0.799690        40.38
2023-04-06 23:35:31.009  -0.564219        40.38
2023-04-06 23:35:31.169  -0.463302        40.38
2023-04-06 23:35:31.377  -0.782871        40.38
2023-04-06 23:35:31.585  -0.530580        40.38
2023-04-06 23:35:31.792  -0.782871        40.38
2023-04-06 23:35:32.002  -0.564219        40.38
2023-04-06 23:35:32.210  -0.698774        40.38
2023-04-06 23:35:32.418  -0.866968        40.38
2023-04-06 23:35:32.624  -1.035161        40.38
2023-04-06 23:35:32.823  -0.984703        40.38
2023-04-06 23:35:33.037  -0.698774        40.38
2023-04-06 23:35:33.251  -0.597857        40.38
2023-04-06 23:35:33.459  -0.715593        40.38
2023-04-06 23:35:33.667  -0.311928        40.38
2023-04-06 23:35:33.875  -0.311928        40.38
2023-04-06 23:35:34.084  -0.513760        40.38
2023-04-06 23:35:34.292  -0.194192        40.38
2023-04-06 23:35:34.499   0.058099        40.38
2023-04-06 23:35:34.712   0.243112        40.38
2023-04-06 23:35:34.930   0.175834        40.38
2023-04-06 23:35:35.092   0.327209        40.38
2023-04-06 23:35:35.301   0.243112        40.35
2023-04-06 23:35:35.509   0.243112        40.35
2023-04-06 23:35:35.717   0.663597        40.35
2023-04-06 23:35:35.925   0.831791        40.35
2023-04-06 23:35:36.132   0.764513        40.35
2023-04-06 23:35:36.342   0.680416        40.35
2023-04-06 23:35:36.545   0.714055        40.35
2023-04-06 23:35:36.742   0.646777        40.35
2023-04-06 23:35:36.955   0.613138        40.35
2023-04-06 23:35:37.172   0.444945        40.35
2023-04-06 23:35:37.381   0.444945        40.35
2023-04-06 23:35:37.591   0.596319        40.35
2023-04-06 23:35:37.799   0.764513        40.35
2023-04-06 23:35:38.007   0.831791        40.35
2023-04-06 23:35:38.216   0.192654        40.35
2023-04-06 23:35:38.424   0.192654        40.35
2023-04-06 23:35:38.632   0.478583        40.35
2023-04-06 23:35:38.849  -0.194192        40.35
2023-04-06 23:35:39.016  -0.160553        40.35
2023-04-06 23:35:39.225   0.125376        40.35
2023-04-06 23:35:39.432   0.041279        40.35
2023-04-06 23:35:39.656  -0.396025        40.35
2023-04-06 23:35:39.863   0.108557        40.35
2023-04-06 23:35:40.073  -0.143734        40.35
2023-04-06 23:35:40.266  -0.328747        40.35
2023-04-06 23:35:40.466  -0.311928        40.35
2023-04-06 23:35:40.667  -0.345567        40.35
2023-04-06 23:35:40.874  -0.345567        40.35
2023-04-06 23:35:41.092  -0.530580        40.35
2023-04-06 23:35:41.306  -0.513760        40.35
2023-04-06 23:35:41.514  -0.396025        40.35
2023-04-06 23:35:41.723  -0.513760        40.38
2023-04-06 23:35:41.930  -0.379205        40.35
2023-04-06 23:35:42.140  -0.648316        40.35
2023-04-06 23:35:42.348  -0.547399        40.35
2023-04-06 23:35:42.556  -0.799690        40.35
2023-04-06 23:35:42.767  -0.681954        40.35
2023-04-06 23:35:42.940  -0.564219        40.38
2023-04-06 23:35:43.149  -0.648316        40.35
2023-04-06 23:35:43.357  -0.631496        40.35
2023-04-06 23:35:43.564  -0.480122        40.35
2023-04-06 23:35:43.773  -0.934245        40.35
2023-04-06 23:35:43.982  -0.749232        40.35
2023-04-06 23:35:44.187  -0.496941        40.35
2023-04-06 23:35:44.386  -0.429663        40.35
2023-04-06 23:35:44.589  -0.345567        40.35
2023-04-06 23:35:44.797  -0.362386        40.35
2023-04-06 23:35:45.013  -0.530580        40.35
2023-04-06 23:35:45.228  -0.480122        40.35
2023-04-06 23:35:45.438  -0.799690        40.35
2023-04-06 23:35:45.646  -0.749232        40.35
2023-04-06 23:35:45.854  -0.951064        40.35
2023-04-06 23:35:46.060  -0.513760        40.35
2023-04-06 23:35:46.270  -0.749232        40.35
2023-04-06 23:35:46.479  -0.866968        40.35
2023-04-06 23:35:46.690  -1.119258        40.35
2023-04-06 23:35:46.863  -1.018342        40.35
2023-04-06 23:35:47.071  -0.951064        40.35
2023-04-06 23:35:47.278  -0.799690        40.35
2023-04-06 23:35:47.487  -0.766051        40.35
2023-04-06 23:35:47.695  -0.648316        40.35
2023-04-06 23:35:47.918  -0.698774        40.35
2023-04-06 23:35:48.106  -0.496941        40.35
2023-04-06 23:35:48.304  -0.581038        40.35
2023-04-06 23:35:48.513  -0.547399        40.35
2023-04-06 23:35:48.721  -0.126915        40.35
2023-04-06 23:35:48.932  -0.126915        40.35
2023-04-06 23:35:49.150  -0.076456        40.35
2023-04-06 23:35:49.361   0.209473        40.35
2023-04-06 23:35:49.569   0.125376        40.35
2023-04-06 23:35:49.778   0.310390        40.35
2023-04-06 23:35:49.986   0.243112        40.35
2023-04-06 23:35:50.194   0.125376        40.35
2023-04-06 23:35:50.402   0.259931        40.35
2023-04-06 23:35:50.611   0.108557        40.35
2023-04-06 23:35:50.787   0.041279        40.35
2023-04-06 23:35:50.995   0.159015        40.35
2023-04-06 23:35:51.203   0.007641        40.35
2023-04-06 23:35:51.410  -0.177373        40.35
2023-04-06 23:35:51.619  -0.025998        40.35
2023-04-06 23:35:51.828  -0.278289        40.35
2023-04-06 23:35:52.028  -0.278289        40.35
2023-04-06 23:35:52.228  -0.311928        40.35
2023-04-06 23:35:52.435  -0.295108        40.35
2023-04-06 23:35:52.644  -0.261470        40.35
2023-04-06 23:35:52.852  -0.362386        40.35
2023-04-06 23:35:53.067  -0.547399        40.35
2023-04-06 23:35:53.285  -0.530580        40.35
2023-04-06 23:35:53.492  -0.698774        40.35
2023-04-06 23:35:53.700  -0.396025        40.35
2023-04-06 23:35:53.909  -0.379205        40.35
2023-04-06 23:35:54.117  -0.816509        40.35
2023-04-06 23:35:54.325  -0.530580        40.35
2023-04-06 23:35:54.534  -0.379205        40.35
2023-04-06 23:35:54.710  -0.547399        40.35
2023-04-06 23:35:54.917  -0.715593        40.35
2023-04-06 23:35:55.127  -0.631496        40.35
2023-04-06 23:35:55.335  -0.547399        40.35
2023-04-06 23:35:55.542  -1.001523        40.35
2023-04-06 23:35:55.749  -0.799690        40.35
2023-04-06 23:35:55.949  -0.749232        40.35
2023-04-06 23:35:56.152  -0.766051        40.35
2023-04-06 23:35:56.360  -0.816509        40.35
2023-04-06 23:35:56.568  -0.396025        40.35
2023-04-06 23:35:56.777  -0.782871        40.35
2023-04-06 23:35:56.983  -0.749232        40.35
2023-04-06 23:35:57.201  -0.799690        40.35
2023-04-06 23:35:57.417  -0.530580        40.35
2023-04-06 23:35:57.624  -1.018342        40.35
2023-04-06 23:35:57.833  -0.715593        40.35
2023-04-06 23:35:58.041  -0.581038        40.35
2023-04-06 23:35:58.249  -0.900606        40.35
2023-04-06 23:35:58.474  -0.782871        40.35
2023-04-06 23:35:58.649  -0.681954        40.35
2023-04-06 23:35:58.857  -0.782871        40.35
2023-04-06 23:35:59.050  -0.866968        40.35
2023-04-06 23:35:59.258  -0.412844        40.35
2023-04-06 23:35:59.466  -0.648316        40.35
2023-04-06 23:35:59.669  -0.496941        40.35
2023-04-06 23:35:59.867  -0.866968        40.35
2023-04-06 23:36:00.069  -0.665135        40.35
2023-04-06 23:36:00.281  -0.715593        40.35
2023-04-06 23:36:00.491  -0.799690        40.35
2023-04-06 23:36:00.699  -0.732412        40.35
2023-04-06 23:36:00.908  -1.001523        40.35
2023-04-06 23:36:01.116  -1.119258        40.35
2023-04-06 23:36:01.332  -0.732412        40.35
2023-04-06 23:36:01.548  -0.951064        40.35
2023-04-06 23:36:01.756  -1.186536        40.35
2023-04-06 23:36:01.964  -1.152897        40.35
2023-04-06 23:36:02.172  -0.900606        40.35
2023-04-06 23:36:02.381  -1.321091        40.35
2023-04-06 23:36:02.588  -1.270633        40.32
2023-04-06 23:36:02.765  -1.304272        40.32
2023-04-06 23:36:02.973  -1.102439        40.32
2023-04-06 23:36:03.181  -1.203355        40.32
2023-04-06 23:36:03.389  -0.799690        40.32
2023-04-06 23:36:03.589  -0.967884        40.32
2023-04-06 23:36:03.789  -0.900606        40.32
2023-04-06 23:36:03.998  -0.597857        40.32
2023-04-06 23:36:04.205  -0.917426        40.32
2023-04-06 23:36:04.415  -0.917426        40.32
2023-04-06 23:36:04.622  -0.967884        40.32
2023-04-06 23:36:04.831  -0.866968        40.32
2023-04-06 23:36:05.039  -0.984703        40.32
2023-04-06 23:36:05.251  -0.866968        40.32
2023-04-06 23:36:05.469  -0.698774        40.32
2023-04-06 23:36:05.680  -0.614677        40.32
2023-04-06 23:36:05.888  -0.698774        40.32
2023-04-06 23:36:06.096  -1.001523        40.32
2023-04-06 23:36:06.304  -0.866968        40.32
2023-04-06 23:36:06.513  -1.422007        40.32
2023-04-06 23:36:06.689  -1.220175        40.32
2023-04-06 23:36:06.897  -1.236994        40.32
2023-04-06 23:36:07.105  -1.068800        40.32
2023-04-06 23:36:07.310  -1.102439        40.32
2023-04-06 23:36:07.509  -0.967884        40.32
2023-04-06 23:36:07.714  -1.001523        40.32
2023-04-06 23:36:07.922  -1.018342        40.32
2023-04-06 23:36:08.130  -0.850148        40.35
2023-04-06 23:36:08.338  -1.220175        40.35
2023-04-06 23:36:08.547  -1.051981        40.32
2023-04-06 23:36:08.755  -1.169716        40.32
2023-04-06 23:36:08.963  -1.001523        40.32
2023-04-06 23:36:09.171  -1.068800        40.32
2023-04-06 23:36:09.389  -1.085620        40.32
2023-04-06 23:36:09.603  -1.203355        40.32
2023-04-06 23:36:09.811  -0.967884        40.32
2023-04-06 23:36:10.019  -0.917426        40.32
2023-04-06 23:36:10.227  -1.152897        40.32
2023-04-06 23:36:10.436  -1.051981        40.32
2023-04-06 23:36:10.612  -1.018342        40.32
2023-04-06 23:36:10.819  -1.001523        40.32
2023-04-06 23:36:11.027  -1.119258        40.32
2023-04-06 23:36:11.233  -0.833329        40.32
2023-04-06 23:36:11.429  -1.270633        40.32
2023-04-06 23:36:11.636  -1.035161        40.32
2023-04-06 23:36:11.844  -0.934245        40.32
2023-04-06 23:36:12.053  -1.035161        40.32
2023-04-06 23:36:12.260  -1.321091        40.32
2023-04-06 23:36:12.469  -0.883787        40.32
2023-04-06 23:36:12.677  -1.102439        40.32
2023-04-06 23:36:12.884  -1.018342        40.32
2023-04-06 23:36:13.093  -1.018342        40.32
2023-04-06 23:36:13.307  -1.051981        40.32
2023-04-06 23:36:13.525  -1.354730        40.32
2023-04-06 23:36:13.734  -1.102439        40.32
2023-04-06 23:36:13.942  -1.691117        40.32
2023-04-06 23:36:14.150  -1.287452        40.32
2023-04-06 23:36:14.357  -1.169716        40.32
2023-04-06 23:36:14.535  -1.405188        40.32
2023-04-06 23:36:14.743  -1.304272        40.32
2023-04-06 23:36:14.948  -1.371549        40.32
2023-04-06 23:36:15.153  -1.438827        40.32
2023-04-06 23:36:15.353  -1.422007        40.32
2023-04-06 23:36:15.574  -1.489285        40.32
2023-04-06 23:36:15.768  -1.438827        40.32
2023-04-06 23:36:15.976  -1.556562        40.35
2023-04-06 23:36:16.184  -1.337910        40.32
2023-04-06 23:36:16.393  -1.539743        40.35
2023-04-06 23:36:16.601  -1.455646        40.32
2023-04-06 23:36:16.809  -1.539743        40.32
2023-04-06 23:36:17.018  -1.270633        40.32
2023-04-06 23:36:17.225  -1.455646        40.32
2023-04-06 23:36:17.443  -1.304272        40.32
2023-04-06 23:36:17.658  -1.169716        40.32
2023-04-06 23:36:17.867  -1.203355        40.32
2023-04-06 23:36:18.075  -1.152897        40.32
2023-04-06 23:36:18.283  -0.951064        40.32
2023-04-06 23:36:18.459  -0.866968        40.32
2023-04-06 23:36:18.667  -0.782871        40.32
2023-04-06 23:36:18.874  -0.732412        40.32
2023-04-06 23:36:19.073  -0.866968        40.32
2023-04-06 23:36:19.275  -0.866968        40.32
2023-04-06 23:36:19.484  -0.698774        40.32
2023-04-06 23:36:19.691  -0.984703        40.32
2023-04-06 23:36:19.900  -0.917426        40.32
2023-04-06 23:36:20.109  -0.883787        40.32
2023-04-06 23:36:20.316  -0.816509        40.32
2023-04-06 23:36:20.525  -0.715593        40.32
2023-04-06 23:36:20.733  -0.614677        40.32
2023-04-06 23:36:20.940  -0.681954        40.32
2023-04-06 23:36:21.149  -0.665135        40.32
2023-04-06 23:36:21.358  -0.698774        40.32
2023-04-06 23:36:21.577  -0.681954        40.32
2023-04-06 23:36:21.790  -0.463302        40.32
2023-04-06 23:36:21.998  -0.412844        40.32
2023-04-06 23:36:22.207  -0.530580        40.32
2023-04-06 23:36:22.381  -0.698774        40.32
2023-04-06 23:36:22.591  -0.211011        40.32
2023-04-06 23:36:22.795  -0.093276        40.32
2023-04-06 23:36:22.995  -0.110095        40.32
2023-04-06 23:36:23.199  -0.311928        40.32
2023-04-06 23:36:23.408  -0.042818        40.32
2023-04-06 23:36:23.616  -0.328747        40.32
2023-04-06 23:36:23.824  -0.412844        40.32
2023-04-06 23:36:24.031  -0.143734        40.32
2023-04-06 23:36:24.241  -0.126915        40.35
2023-04-06 23:36:24.449  -0.110095        40.35
2023-04-06 23:36:24.658  -0.227831        40.32
2023-04-06 23:36:24.880  -0.278289        40.35
2023-04-06 23:36:25.088  -0.160553        40.32
2023-04-06 23:36:25.296   0.159015        40.32
2023-04-06 23:36:25.499  -0.379205        40.32
2023-04-06 23:36:25.713   0.058099        40.32
2023-04-06 23:36:25.921   0.159015        40.32
2023-04-06 23:36:26.127   0.142196        40.32
2023-04-06 23:36:26.305   0.041279        40.32
2023-04-06 23:36:26.513   0.175834        40.32
2023-04-06 23:36:26.715   0.226293        40.32
2023-04-06 23:36:26.914   0.243112        40.32
2023-04-06 23:36:27.122   0.125376        40.32
2023-04-06 23:36:27.330   0.428125        40.35
2023-04-06 23:36:27.537   0.562680        40.32
2023-04-06 23:36:27.747   0.159015        40.32
2023-04-06 23:36:27.955   0.192654        40.35
2023-04-06 23:36:28.163   0.478583        40.35
2023-04-06 23:36:28.371   0.108557        40.35
2023-04-06 23:36:28.578   0.209473        40.35
2023-04-06 23:36:28.786   0.159015        40.35
2023-04-06 23:36:28.996  -0.059637        40.35
2023-04-06 23:36:29.203  -0.328747        40.35
2023-04-06 23:36:29.417  -0.177373        40.35
2023-04-06 23:36:29.634  -0.496941        40.35
2023-04-06 23:36:29.845  -0.362386        40.35
2023-04-06 23:36:30.050  -0.362386        40.35
2023-04-06 23:36:30.261  -0.362386        40.35
2023-04-06 23:36:30.437  -0.362386        40.35
2023-04-06 23:36:30.638  -0.211011        40.35
2023-04-06 23:36:30.837  -0.463302        40.35
2023-04-06 23:36:31.045  -0.396025        40.35
2023-04-06 23:36:31.254  -0.311928        40.35
2023-04-06 23:36:31.461  -0.631496        40.35
2023-04-06 23:36:31.670  -0.564219        40.35
2023-04-06 23:36:31.879  -0.446483        40.35
2023-04-06 23:36:32.086  -0.547399        40.35
2023-04-06 23:36:32.312  -0.463302        40.35
2023-04-06 23:36:32.513  -0.547399        40.35
2023-04-06 23:36:32.712  -0.833329        40.35
2023-04-06 23:36:32.919  -0.614677        40.35
2023-04-06 23:36:33.127  -0.631496        40.35
2023-04-06 23:36:33.339  -0.749232        40.35
2023-04-06 23:36:33.556  -0.379205        40.35
2023-04-06 23:36:33.767  -0.665135        40.35
