               data_ora        rad  temperatura elevazione
2023-03-27 01:14:38.620 -34.214572        40.38         30
2023-03-27 01:14:38.834 -34.450030        40.38         30
2023-03-27 01:14:39.050 -34.231390        40.38         30
2023-03-27 01:14:39.262 -34.315482        40.38         30
2023-03-27 01:14:39.470 -34.517303        40.38         30
2023-03-27 01:14:39.676 -34.080025        40.38         30
2023-03-27 01:14:39.885 -34.265027        40.38         30
2023-03-27 01:14:40.093 -33.827749        40.38         30
2023-03-27 01:14:40.302 -34.668669        40.38         30
2023-03-27 01:14:40.510 -35.190040        40.38         30
2023-03-27 01:14:40.685 -35.072311        40.38         30
2023-03-27 01:14:40.895 -35.845957        40.38         30
2023-03-27 01:14:41.103 -36.115052        40.38         30
2023-03-27 01:14:41.311 -36.400965        40.38         30
2023-03-27 01:14:41.519 -36.148689        40.38         30
2023-03-27 01:14:41.727 -36.199144        40.38         30
2023-03-27 01:14:41.926 -36.350510        40.38         30
2023-03-27 01:14:42.127 -35.593681        40.38         30
2023-03-27 01:14:42.336 -35.845957        40.38         30
2023-03-27 01:14:42.544 -36.485057        40.38         30
2023-03-27 01:14:42.755 -36.737333        40.38         30
2023-03-27 01:14:42.972 -36.131870        40.38         30
2023-03-27 01:14:43.184 -35.980505        40.38         30
2023-03-27 01:14:43.393 -36.030960        40.38         30
2023-03-27 01:14:43.601 -36.451420        40.38         30
2023-03-27 01:14:43.810 -36.215962        40.38         30
2023-03-27 01:14:44.034 -35.812321        40.38         30
2023-03-27 01:14:44.239 -35.946868        40.38         30
2023-03-27 01:14:44.432 -36.300054        40.38         30
2023-03-27 01:14:44.610 -35.980505        40.38         30
2023-03-27 01:14:44.814 -35.274132        40.38         30
2023-03-27 01:14:45.026 -34.786398        40.38         30
2023-03-27 01:14:45.234 -35.139584        40.38         30
2023-03-27 01:14:45.441 -35.122766        40.38         30
2023-03-27 01:14:45.648 -35.257313        40.38         30
2023-03-27 01:14:45.849 -35.425497        40.38         30
2023-03-27 01:14:46.051 -35.122766        40.38         30
2023-03-27 01:14:46.259 -34.937763        40.38         30
2023-03-27 01:14:46.467 -35.055492        40.38         30
2023-03-27 01:14:46.675 -34.534122        40.38         30
2023-03-27 01:14:46.884 -34.618214        40.38         30
2023-03-27 01:14:47.103 -34.685487        40.38         30
2023-03-27 01:14:47.317 -34.735943        40.38         30
2023-03-27 01:14:47.524 -35.038674        40.38         30
2023-03-27 01:14:47.733 -35.475953        40.38         30
2023-03-27 01:14:47.941 -35.341405        40.38         30
2023-03-27 01:14:48.149 -34.853671        40.38         30
2023-03-27 01:14:48.357 -34.080025        40.38         30
2023-03-27 01:14:48.533 -33.995933        40.38         30
2023-03-27 01:14:48.742 -34.180935        40.38         30
2023-03-27 01:14:48.950 -34.080025        40.38         30
2023-03-27 01:14:49.157 -34.147298        40.38         30
2023-03-27 01:14:49.364 -34.248209        40.38         30
2023-03-27 01:14:49.570 -34.382756        40.38         30
2023-03-27 01:14:49.769 -34.735943        40.38         30
2023-03-27 01:14:49.972 -34.735943        40.38         30
2023-03-27 01:14:50.180 -34.752761        40.38         30
2023-03-27 01:14:50.390 -35.005037        40.38         30
2023-03-27 01:14:50.597 -35.005037        40.38         30
2023-03-27 01:14:50.806 -35.021856        40.38         30
2023-03-27 01:14:51.020 -35.694592        40.38         30
2023-03-27 01:14:51.237 -35.442316        40.38         30
2023-03-27 01:14:51.446 -35.358224        40.38         30
2023-03-27 01:14:51.655 -35.274132        40.35         30
2023-03-27 01:14:51.863 -35.173221        40.35         30
2023-03-27 01:14:52.071 -34.651851        40.35         30
2023-03-27 01:14:52.279 -34.281846        40.38         30
2023-03-27 01:14:52.487 -34.769579        40.38         30
2023-03-27 01:14:52.664 -34.332301        40.38         30
2023-03-27 01:14:52.871 -34.769579        40.38         30
2023-03-27 01:14:53.080 -34.702306        40.38         30
2023-03-27 01:14:53.287 -34.937763        40.38         30
2023-03-27 01:14:53.491 -35.745047        40.38         30
2023-03-27 01:14:53.692 -35.997323        40.38         30
2023-03-27 01:14:53.896 -35.845957        40.38         30
2023-03-27 01:14:54.102 -35.257313        40.38         30
2023-03-27 01:14:54.313 -35.156403        40.38         30
2023-03-27 01:14:54.530 -34.769579        40.38         30
2023-03-27 01:14:54.728 -34.483667        40.38         30
2023-03-27 01:14:54.937 -34.534122        40.38         30
2023-03-27 01:14:55.156 -34.231390        40.38         30
2023-03-27 01:14:55.385 -34.365938        40.38         30
2023-03-27 01:14:55.578 -34.096843        40.38         30
2023-03-27 01:14:55.787 -34.349119        40.38         30
2023-03-27 01:14:55.993 -33.743657        40.38         30
2023-03-27 01:14:56.203 -33.525017        40.38         30
2023-03-27 01:14:56.411 -33.962296        40.35         30
2023-03-27 01:14:56.587 -33.508199        40.35         30
2023-03-27 01:14:56.795 -33.659565        40.38         30
2023-03-27 01:14:57.003 -33.205468        40.35         30
2023-03-27 01:14:57.211 -32.448639        40.35         30
2023-03-27 01:14:57.415 -32.852281        40.35         30
2023-03-27 01:14:57.612 -32.684097        40.35         30
2023-03-27 01:14:57.820 -32.734552        40.35         30
2023-03-27 01:14:58.029 -32.179545        40.35         30
2023-03-27 01:14:58.237 -31.944087        40.35         30
2023-03-27 01:14:58.445 -31.439535        40.35         30
2023-03-27 01:14:58.652 -32.028179        40.35         30
2023-03-27 01:14:58.861 -32.347729        40.35         30
2023-03-27 01:14:59.076 -32.852281        40.35         30
2023-03-27 01:14:59.294 -33.138194        40.38         30
2023-03-27 01:14:59.500 -33.827749        40.35         30
2023-03-27 01:14:59.709 -34.365938        40.38         30
2023-03-27 01:14:59.918 -34.130480        40.38         30
2023-03-27 01:15:00.125 -33.895022        40.38         30
2023-03-27 01:15:00.335 -33.390470        40.38         30
2023-03-27 01:15:00.511 -33.760475        40.38         30
2023-03-27 01:15:00.719 -33.962296        40.35         30
2023-03-27 01:15:00.927 -33.693201        40.35         30
2023-03-27 01:15:01.135 -34.113662        40.38         30
2023-03-27 01:15:01.339 -33.592291        40.38         30
2023-03-27 01:15:01.534 -33.827749        40.35         30
2023-03-27 01:15:01.744 -33.794112        40.35         30
2023-03-27 01:15:01.952 -33.995933        40.35         30
2023-03-27 01:15:02.160 -33.827749        40.35         30
2023-03-27 01:15:02.368 -33.810930        40.35         30
2023-03-27 01:15:02.576 -33.962296        40.38         30
2023-03-27 01:15:02.785 -34.382756        40.38         30
2023-03-27 01:15:02.992 -34.382756        40.38         30
2023-03-27 01:15:03.212 -34.180935        40.38         30
2023-03-27 01:15:03.425 -33.726838        40.38         30
2023-03-27 01:15:03.633 -34.466848        40.35         30
2023-03-27 01:15:03.841 -34.668669        40.35         30
2023-03-27 01:15:04.048 -34.601395        40.35         30
2023-03-27 01:15:04.258 -34.904127        40.38         30
2023-03-27 01:15:04.434 -35.021856        40.38         30
2023-03-27 01:15:04.642 -34.904127        40.38         30
2023-03-27 01:15:04.849 -35.660955        40.38         30
2023-03-27 01:15:05.058 -35.761865        40.38         30
2023-03-27 01:15:05.259 -35.240495        40.38         30
2023-03-27 01:15:05.456 -34.466848        40.38         30
2023-03-27 01:15:05.665 -34.719124        40.38         30
2023-03-27 01:15:05.874 -34.584577        40.38         30
2023-03-27 01:15:06.082 -34.298664        40.38         30
2023-03-27 01:15:06.290 -35.139584        40.38         30
2023-03-27 01:15:06.499 -34.937763        40.38         30
2023-03-27 01:15:06.707 -35.105948        40.38         30
2023-03-27 01:15:06.914 -35.425497        40.38         30
2023-03-27 01:15:07.127 -36.165507        40.38         30
2023-03-27 01:15:07.345 -36.182326        40.38         30
2023-03-27 01:15:07.555 -36.215962        40.38         30
2023-03-27 01:15:07.764 -36.434602        40.38         30
2023-03-27 01:15:07.972 -37.023246        40.38         30
2023-03-27 01:15:08.180 -36.518694        40.38         30
2023-03-27 01:15:08.389 -36.838243        40.38         30
2023-03-27 01:15:08.565 -36.989609        40.38         30
2023-03-27 01:15:08.772 -37.174612        40.38         30
2023-03-27 01:15:08.980 -37.124156        40.38         30
2023-03-27 01:15:09.181 -37.208248        40.38         30
2023-03-27 01:15:09.382 -37.494161        40.38         30
2023-03-27 01:15:09.588 -37.023246        40.38         30
2023-03-27 01:15:09.797 -37.023246        40.38         30
2023-03-27 01:15:10.005 -37.376433        40.38         30
2023-03-27 01:15:10.213 -37.494161        40.38         30
2023-03-27 01:15:10.421 -37.897803        40.38         30
2023-03-27 01:15:10.631 -38.469629        40.38         30
2023-03-27 01:15:10.833 -38.183716        40.38         30
2023-03-27 01:15:11.046 -37.998714        40.38         30
2023-03-27 01:15:11.260 -37.897803        40.38         30
2023-03-27 01:15:11.477 -37.527798        40.38         30
2023-03-27 01:15:11.688 -37.830530        40.38         30
2023-03-27 01:15:11.895 -37.897803        40.38         30
2023-03-27 01:15:12.104 -37.847348        40.38         30
2023-03-27 01:15:12.312 -38.166898        40.38         30
2023-03-27 01:15:12.486 -37.931440        40.38         30
2023-03-27 01:15:12.697 -37.813711        40.38         30
2023-03-27 01:15:12.905 -37.157793        40.38         30
2023-03-27 01:15:13.103 -37.578253        40.38         30
2023-03-27 01:15:13.305 -37.780074        40.38         30
2023-03-27 01:15:13.511 -37.763256        40.38         30
2023-03-27 01:15:13.721 -37.679164        40.38         30
2023-03-27 01:15:13.929 -37.628709        40.38         30
2023-03-27 01:15:14.138 -37.410069        40.38         30
2023-03-27 01:15:14.346 -36.939154        40.38         30
2023-03-27 01:15:14.551 -37.914622        40.38         30
2023-03-27 01:15:14.761 -38.536903        40.38         30
2023-03-27 01:15:14.971 -37.998714        40.38         30
2023-03-27 01:15:15.179 -37.914622        40.38         30
2023-03-27 01:15:15.396 -38.099624        40.38         30
2023-03-27 01:15:15.603 -38.435992        40.38         30
2023-03-27 01:15:15.819 -38.890089        40.38         30
2023-03-27 01:15:16.027 -39.411460        40.38         30
2023-03-27 01:15:16.234 -39.276913        40.38         30
2023-03-27 01:15:16.444 -39.024636        40.38         30
2023-03-27 01:15:16.619 -38.839634        40.38         30
2023-03-27 01:15:16.828 -39.091910        40.38         30
2023-03-27 01:15:17.027 -39.411460        40.38         30
2023-03-27 01:15:17.229 -38.940544        40.38         30
2023-03-27 01:15:17.445 -39.108728        40.38         30
2023-03-27 01:15:17.644 -39.562825        40.38         30
2023-03-27 01:15:17.852 -39.142365        40.38         30
2023-03-27 01:15:18.061 -39.327368        40.38         30
2023-03-27 01:15:18.269 -38.250990        40.38         30
2023-03-27 01:15:18.478 -38.082806        40.38         30
2023-03-27 01:15:18.683 -38.133261        40.38         30
2023-03-27 01:15:18.893 -38.267808        40.38         30
2023-03-27 01:15:19.102 -37.998714        40.38         30
2023-03-27 01:15:19.309 -38.234171        40.38         30
2023-03-27 01:15:19.517 -38.301445        40.38         30
2023-03-27 01:15:19.732 -38.318263        40.38         30
2023-03-27 01:15:19.950 -38.402355        40.38         30
2023-03-27 01:15:20.157 -38.721905        40.38         30
2023-03-27 01:15:20.366 -38.520084        40.38         30
2023-03-27 01:15:20.543 -38.486447        40.38         30
2023-03-27 01:15:20.746 -38.856452        40.38         30
2023-03-27 01:15:20.947 -39.461915        40.38         30
2023-03-27 01:15:21.152 -39.159184        40.38         30
2023-03-27 01:15:21.359 -39.091910        40.38         30
2023-03-27 01:15:21.567 -39.209639        40.38         30
2023-03-27 01:15:21.775 -38.923726        40.38         30
2023-03-27 01:15:21.984 -38.368719        40.38         30
2023-03-27 01:15:22.191 -39.125547        40.38         30
2023-03-27 01:15:22.400 -39.058273        40.38         30
2023-03-27 01:15:22.608 -38.991000        40.38         30
2023-03-27 01:15:22.815 -39.276913        40.38         30
2023-03-27 01:15:23.025 -39.058273        40.38         30
2023-03-27 01:15:23.232 -39.058273        40.38         30
2023-03-27 01:15:23.440 -38.637813        40.38         30
2023-03-27 01:15:23.648 -38.822816        40.38         30
2023-03-27 01:15:23.863 -38.789179        40.38         30
2023-03-27 01:15:24.082 -39.377823        40.38         30
2023-03-27 01:15:24.288 -39.024636        40.38         30
2023-03-27 01:15:24.498 -38.890089        40.38         30
2023-03-27 01:15:24.668 -38.789179        40.38         30
2023-03-27 01:15:24.862 -38.772360        40.38         30
2023-03-27 01:15:25.072 -38.839634        40.38         30
2023-03-27 01:15:25.283 -39.445097        40.38         30
2023-03-27 01:15:25.491 -39.310549        40.38         30
2023-03-27 01:15:25.699 -38.688268        40.38         30
2023-03-27 01:15:25.904 -38.705087        40.38         30
2023-03-27 01:15:26.115 -38.520084        40.38         30
2023-03-27 01:15:26.323 -38.183716        40.38         30
2023-03-27 01:15:26.532 -38.335082        40.38         30
2023-03-27 01:15:26.741 -38.082806        40.38         30
2023-03-27 01:15:26.964 -37.662345        40.38         30
2023-03-27 01:15:27.173 -37.695982        40.38         30
2023-03-27 01:15:27.365 -38.082806        40.38         30
2023-03-27 01:15:27.573 -37.494161        40.38         30
2023-03-27 01:15:27.781 -37.040064        40.38         30
2023-03-27 01:15:27.995 -37.090520        40.38         30
2023-03-27 01:15:28.214 -36.972791        40.38         30
2023-03-27 01:15:28.421 -37.090520        40.38         30
2023-03-27 01:15:28.589 -36.972791        40.38         30
2023-03-27 01:15:28.790 -37.494161        40.38         30
2023-03-27 01:15:28.996 -37.309159        40.38         30
2023-03-27 01:15:29.206 -37.292340        40.38         30
2023-03-27 01:15:29.415 -37.124156        40.38         30
2023-03-27 01:15:29.622 -37.107338        40.38         30
2023-03-27 01:15:29.829 -37.611890        40.38         30
2023-03-27 01:15:30.036 -38.150079        40.38         30
2023-03-27 01:15:30.244 -37.948258        40.38         30
2023-03-27 01:15:30.455 -37.931440        40.38         30
2023-03-27 01:15:30.663 -37.460525        40.38         30
2023-03-27 01:15:30.872 -37.679164        40.38         30
2023-03-27 01:15:31.074 -37.847348        40.38         30
2023-03-27 01:15:31.288 -38.150079        40.38         30
2023-03-27 01:15:31.496 -37.914622        40.38         30
2023-03-27 01:15:31.704 -38.116442        40.38         30
2023-03-27 01:15:31.916 -38.116442        40.35         30
2023-03-27 01:15:32.133 -38.452811        40.38         30
2023-03-27 01:15:32.344 -38.738724        40.38         30
2023-03-27 01:15:32.512 -38.637813        40.38         30
2023-03-27 01:15:32.713 -38.991000        40.38         30
2023-03-27 01:15:32.920 -38.957363        40.35         30
2023-03-27 01:15:33.126 -39.108728        40.35         30
2023-03-27 01:15:33.338 -38.873271        40.35         30
2023-03-27 01:15:33.546 -38.452811        40.38         30
2023-03-27 01:15:33.754 -38.200534        40.38         30
2023-03-27 01:15:33.963 -38.335082        40.38         30
2023-03-27 01:15:34.169 -38.183716        40.38         30
2023-03-27 01:15:34.374 -38.082806        40.38         30
2023-03-27 01:15:34.585 -38.032350        40.38         30
2023-03-27 01:15:34.794 -38.267808        40.35         30
2023-03-27 01:15:35.002 -38.839634        40.38         30
2023-03-27 01:15:35.210 -38.705087        40.38         30
2023-03-27 01:15:35.434 -38.183716        40.35         30
2023-03-27 01:15:35.625 -38.620995        40.38         30
2023-03-27 01:15:35.833 -38.166898        40.35         30
2023-03-27 01:15:36.043 -38.789179        40.35         30
2023-03-27 01:15:36.261 -38.620995        40.35         30
2023-03-27 01:15:36.475 -38.284627        40.35         30
2023-03-27 01:15:36.635 -38.150079        40.35         30
2023-03-27 01:15:36.843 -38.435992        40.35         30
2023-03-27 01:15:37.051 -38.503266        40.35         30
2023-03-27 01:15:37.260 -38.721905        40.35         30
2023-03-27 01:15:37.469 -39.091910        40.35         30
2023-03-27 01:15:37.678 -39.260094        40.35         30
2023-03-27 01:15:37.885 -39.192820        40.35         30
2023-03-27 01:15:38.093 -39.058273        40.35         30
2023-03-27 01:15:38.295 -38.267808        40.35         30
2023-03-27 01:15:38.503 -37.897803        40.38         30
2023-03-27 01:15:38.718 -38.217353        40.38         30
2023-03-27 01:15:38.925 -38.183716        40.38         30
2023-03-27 01:15:39.134 -38.604176        40.38         30
2023-03-27 01:15:39.341 -38.991000        40.38         30
2023-03-27 01:15:39.550 -38.570539        40.38         30
2023-03-27 01:15:39.758 -38.587358        40.38         30
2023-03-27 01:15:39.966 -38.906908        40.38         30
2023-03-27 01:15:40.175 -38.856452        40.38         30
2023-03-27 01:15:40.394 -39.428278        40.38         30
2023-03-27 01:15:40.558 -39.075092        40.38         30
2023-03-27 01:15:40.767 -39.361005        40.38         30
2023-03-27 01:15:40.975 -39.798283        40.38         30
2023-03-27 01:15:41.184 -39.680554        40.38         30
2023-03-27 01:15:41.392 -39.495552        40.35         30
2023-03-27 01:15:41.600 -38.839634        40.35         30
2023-03-27 01:15:41.807 -38.890089        40.35         30
2023-03-27 01:15:42.017 -39.613281        40.38         30
2023-03-27 01:15:42.218 -39.142365        40.38         30
2023-03-27 01:15:42.416 -38.789179        40.38         30
2023-03-27 01:15:42.637 -38.553721        40.38         30
2023-03-27 01:15:42.850 -38.166898        40.38         30
2023-03-27 01:15:43.074 -37.813711        40.35         30
2023-03-27 01:15:43.282 -37.813711        40.35         30
2023-03-27 01:15:43.474 -38.284627        40.35         30
2023-03-27 01:15:43.682 -38.604176        40.35         30
2023-03-27 01:15:43.890 -38.705087        40.38         30
2023-03-27 01:15:44.098 -38.604176        40.38         30
2023-03-27 01:15:44.310 -38.503266        40.38         30
2023-03-27 01:15:44.527 -37.847348        40.38         30
2023-03-27 01:15:44.690 -38.318263        40.38         30
2023-03-27 01:15:44.898 -37.914622        40.38         30
2023-03-27 01:15:45.107 -37.477343        40.38         30
2023-03-27 01:15:45.314 -37.595072        40.38         30
2023-03-27 01:15:45.524 -37.864166        40.38         30
2023-03-27 01:15:45.731 -38.318263        40.38         30
2023-03-27 01:15:45.938 -38.015532        40.38         30
2023-03-27 01:15:46.141 -37.578253        40.38         30
2023-03-27 01:15:46.340 -37.241885        40.38         30
2023-03-27 01:15:46.548 -37.376433        40.38         30
2023-03-27 01:15:46.769 -37.477343        40.35         30
2023-03-27 01:15:46.980 -37.325977        40.38         30
2023-03-27 01:15:47.189 -37.309159        40.38         30
2023-03-27 01:15:47.397 -37.393251        40.38         30
2023-03-27 01:15:47.603 -37.510980        40.38         30
2023-03-27 01:15:47.812 -37.897803        40.38         30
2023-03-27 01:15:48.022 -38.032350        40.38         30
2023-03-27 01:15:48.230 -37.628709        40.35         30
2023-03-27 01:15:48.443 -37.174612        40.38         30
2023-03-27 01:15:48.613 -36.787788        40.38         30
2023-03-27 01:15:48.821 -36.720515        40.38         30
2023-03-27 01:15:49.029 -36.266418        40.35         30
2023-03-27 01:15:49.238 -36.720515        40.38         30
2023-03-27 01:15:49.446 -36.283236        40.38         30
2023-03-27 01:15:49.653 -36.316873        40.38         30
2023-03-27 01:15:49.862 -36.350510        40.38         30
2023-03-27 01:15:50.063 -36.131870        40.38         30
2023-03-27 01:15:50.262 -36.182326        40.38         30
2023-03-27 01:15:50.470 -36.030960        40.38         30
2023-03-27 01:15:50.685 -36.014142        40.38         30
2023-03-27 01:15:50.903 -36.030960        40.38         30
2023-03-27 01:15:51.110 -35.778684        40.38         30
2023-03-27 01:15:51.319 -35.829139        40.38         30
2023-03-27 01:15:51.527 -36.081415        40.38         30
2023-03-27 01:15:51.735 -36.131870        40.38         30
2023-03-27 01:15:51.944 -36.047778        40.38         30
2023-03-27 01:15:52.152 -35.862776        40.38         30
2023-03-27 01:15:52.360 -36.585967        40.35         30
2023-03-27 01:15:52.535 -36.064597        40.38         30
2023-03-27 01:15:52.743 -36.148689        40.38         30
2023-03-27 01:15:52.952 -36.417783        40.38         30
2023-03-27 01:15:53.161 -36.737333        40.38         30
2023-03-27 01:15:53.368 -36.838243        40.35         30
2023-03-27 01:15:53.577 -37.342796        40.38         30
2023-03-27 01:15:53.782 -37.494161        40.35         30
2023-03-27 01:15:53.986 -37.494161        40.38         30
2023-03-27 01:15:54.188 -37.208248        40.38         30
2023-03-27 01:15:54.394 -37.157793        40.35         30
2023-03-27 01:15:54.611 -37.124156        40.35         30
2023-03-27 01:15:54.826 -37.510980        40.35         30
2023-03-27 01:15:55.034 -36.838243        40.35         30
2023-03-27 01:15:55.242 -37.056883        40.38         30
2023-03-27 01:15:55.450 -36.888699        40.38         30
2023-03-27 01:15:55.658 -36.787788        40.38         30
2023-03-27 01:15:55.867 -37.124156        40.38         30
2023-03-27 01:15:56.074 -37.410069        40.35         30
2023-03-27 01:15:56.283 -37.309159        40.35         30
2023-03-27 01:15:56.459 -37.124156        40.38         30
2023-03-27 01:15:56.666 -37.023246        40.38         30
2023-03-27 01:15:56.875 -37.191430        40.35         30
2023-03-27 01:15:57.082 -37.880985        40.35         30
2023-03-27 01:15:57.291 -37.830530        40.35         30
2023-03-27 01:15:57.500 -37.662345        40.35         30
2023-03-27 01:15:57.707 -37.914622        40.35         30
2023-03-27 01:15:57.913 -37.561435        40.35         30
2023-03-27 01:15:58.113 -37.712801        40.38         30
2023-03-27 01:15:58.316 -37.998714        40.38         30
2023-03-27 01:15:58.523 -37.813711        40.38         30
2023-03-27 01:15:58.744 -37.695982        40.38         30
2023-03-27 01:15:58.955 -37.410069        40.38         30
2023-03-27 01:15:59.173 -37.998714        40.38         30
2023-03-27 01:15:59.374 -37.948258        40.38         30
2023-03-27 01:15:59.581 -37.241885        40.38         30
2023-03-27 01:15:59.789 -36.989609        40.38         30
2023-03-27 01:15:59.997 -36.754151        40.38         30
2023-03-27 01:16:00.206 -36.703696        40.38         30
2023-03-27 01:16:00.418 -37.073701        40.38         30
2023-03-27 01:16:00.589 -37.595072        40.35         30
2023-03-27 01:16:00.799 -37.695982        40.35         30
2023-03-27 01:16:01.007 -37.763256        40.35         30
2023-03-27 01:16:01.214 -37.780074        40.35         30
2023-03-27 01:16:01.422 -37.275522        40.35         30
2023-03-27 01:16:01.631 -37.561435        40.35         30
2023-03-27 01:16:01.839 -37.914622        40.38         30
2023-03-27 01:16:02.048 -37.561435        40.35         30
2023-03-27 01:16:02.255 -37.225067        40.35         30
2023-03-27 01:16:02.448 -37.258704        40.35         30
2023-03-27 01:16:02.656 -37.157793        40.35         30
2023-03-27 01:16:02.875 -37.948258        40.38         30
2023-03-27 01:16:03.088 -37.931440        40.38         30
2023-03-27 01:16:03.296 -37.830530        40.38         30
2023-03-27 01:16:03.504 -38.284627        40.38         30
2023-03-27 01:16:03.711 -37.965077        40.38         30
2023-03-27 01:16:03.918 -37.611890        40.38         30
2023-03-27 01:16:04.128 -37.376433        40.38         30
2023-03-27 01:16:04.338 -37.090520        40.38         30
2023-03-27 01:16:04.513 -37.073701        40.38         30
2023-03-27 01:16:04.721 -37.006428        40.38         30
2023-03-27 01:16:04.930 -37.342796        40.38         30
2023-03-27 01:04:08.064 -46.105186        40.38         25
2023-03-27 01:04:08.280 -46.424736        40.38         25
2023-03-27 01:04:08.478 -46.609738        40.41         25
2023-03-27 01:04:08.688 -46.677012        40.38         25
2023-03-27 01:04:08.895 -46.037912        40.38         25
2023-03-27 01:04:09.105 -45.751999        40.38         25
2023-03-27 01:04:09.308 -45.466086        40.38         25
2023-03-27 01:04:09.520 -45.819273        40.38         25
2023-03-27 01:04:09.728 -45.667907        40.38         25
2023-03-27 01:04:09.937 -45.836091        40.38         25
2023-03-27 01:04:10.145 -45.937002        40.38         25
2023-03-27 01:04:10.353 -45.903365        40.38         25
2023-03-27 01:04:10.559 -46.155641        40.38         25
2023-03-27 01:04:10.769 -45.802454        40.38         25
2023-03-27 01:04:10.977 -46.071549        40.38         25
2023-03-27 01:04:11.196 -46.004275        40.38         25
2023-03-27 01:04:11.408 -45.482905        40.38         25
2023-03-27 01:04:11.570 -45.432450        40.38         25
2023-03-27 01:04:11.778 -45.768818        40.38         25
2023-03-27 01:04:11.987 -45.802454        40.38         25
2023-03-27 01:04:12.210 -46.340644        40.38         25
2023-03-27 01:04:12.418 -45.600634        40.38         25
2023-03-27 01:04:12.611 -45.701544        40.38         25
2023-03-27 01:04:12.819 -45.836091        40.38         25
2023-03-27 01:04:13.027 -46.105186        40.38         25
2023-03-27 01:04:13.229 -45.836091        40.38         25
2023-03-27 01:04:13.441 -46.929288        40.41         25
2023-03-27 01:04:13.652 -46.895651        40.38         25
2023-03-27 01:04:13.860 -46.693830        40.38         25
2023-03-27 01:04:14.069 -46.677012        40.38         25
2023-03-27 01:04:14.277 -46.727467        40.38         25
2023-03-27 01:04:14.484 -46.559283        40.38         25
2023-03-27 01:04:14.691 -46.626556        40.38         25
2023-03-27 01:04:14.904 -46.761104        40.38         25
2023-03-27 01:04:15.120 -46.643375        40.38         25
2023-03-27 01:04:15.333 -46.979743        40.38         25
2023-03-27 01:04:15.493 -46.508828        40.38         25
2023-03-27 01:04:15.701 -46.525646        40.38         25
2023-03-27 01:04:15.909 -46.794741        40.41         25
2023-03-27 01:04:16.118 -46.895651        40.38         25
2023-03-27 01:04:16.325 -46.239733        40.38         25
2023-03-27 01:04:16.534 -46.996561        40.38         25
2023-03-27 01:04:16.742 -46.761104        40.38         25
2023-03-27 01:04:16.950 -46.559283        40.38         25
2023-03-27 01:04:17.152 -46.273370        40.38         25
2023-03-27 01:04:17.367 -46.643375        40.38         25
2023-03-27 01:04:17.575 -46.407917        40.38         25
2023-03-27 01:04:17.783 -46.391099        40.41         25
2023-03-27 01:04:17.990 -45.953820        40.41         25
2023-03-27 01:04:18.200 -45.903365        40.41         25
2023-03-27 01:04:18.408 -45.550178        40.41         25
2023-03-27 01:04:18.616 -45.583815        40.41         25
2023-03-27 01:04:18.823 -45.583815        40.41         25
2023-03-27 01:04:19.040 -44.911079        40.41         25
2023-03-27 01:04:19.212 -44.541074        40.41         25
2023-03-27 01:04:19.416 -44.036522        40.41         25
2023-03-27 01:04:19.624 -43.330149        40.41         25
2023-03-27 01:04:19.832 -42.842415        40.41         25
2023-03-27 01:04:20.038 -42.573320        40.41         25
2023-03-27 01:04:20.249 -42.791960        40.41         25
2023-03-27 01:04:20.458 -42.606957        40.41         25
2023-03-27 01:04:20.666 -41.967858        40.41         25
2023-03-27 01:04:20.873 -41.665126        40.41         25
2023-03-27 01:04:21.076 -41.126937        40.41         25
2023-03-27 01:04:21.288 -41.429669        40.41         25
2023-03-27 01:04:21.499 -41.194211        40.41         25
2023-03-27 01:04:21.706 -41.244666        40.41         25
2023-03-27 01:04:21.912 -41.059664        40.41         25
2023-03-27 01:04:22.123 -41.009208        40.41         25
2023-03-27 01:04:22.331 -41.261485        40.41         25
2023-03-27 01:04:22.540 -41.093300        40.41         25
2023-03-27 01:04:22.764 -41.211029        40.41         25
2023-03-27 01:04:22.986 -41.547397        40.41         25
2023-03-27 01:04:23.146 -40.672840        40.41         25
2023-03-27 01:04:23.338 -40.908298        40.41         25
2023-03-27 01:04:23.548 -41.026027        40.41         25
2023-03-27 01:04:23.756 -41.026027        40.41         25
2023-03-27 01:04:23.965 -41.211029        40.41         25
2023-03-27 01:04:24.167 -41.766037        40.41         25
2023-03-27 01:04:24.381 -42.371499        40.41         25
2023-03-27 01:04:24.589 -42.960144        40.41         25
2023-03-27 01:04:24.797 -43.296512        40.41         25
2023-03-27 01:04:25.000 -43.178783        40.41         25
2023-03-27 01:04:25.206 -44.221524        40.41         25
2023-03-27 01:04:25.420 -43.969248        40.41         25
2023-03-27 01:04:25.628 -44.271979        40.41         25
2023-03-27 01:04:25.835 -43.901974        40.41         25
2023-03-27 01:04:26.045 -44.221524        40.41         25
2023-03-27 01:04:26.249 -43.733790        40.41         25
2023-03-27 01:04:26.461 -43.801064        40.41         25
2023-03-27 01:04:26.677 -44.036522        40.41         25
2023-03-27 01:04:26.894 -43.397422        40.41         25
2023-03-27 01:04:27.058 -43.094691        40.41         25
2023-03-27 01:04:27.260 -43.380604        40.41         25
2023-03-27 01:04:27.470 -43.296512        40.41         25
2023-03-27 01:04:27.678 -43.801064        40.41         25
2023-03-27 01:04:27.886 -43.649698        40.41         25
2023-03-27 01:04:28.095 -43.784246        40.38         25
