               data_ora        rad  temperatura elevazione
2023-04-08 01:35:38.450 -36.137221        40.32         30
2023-04-08 01:35:38.625 -36.154041        40.32         30
2023-04-08 01:35:38.834 -36.103583        40.32         30
2023-04-08 01:35:39.042 -36.103583        40.35         30
2023-04-08 01:35:39.249 -35.935389        40.35         30
2023-04-08 01:35:39.457 -36.322235        40.32         30
2023-04-08 01:35:39.661 -36.154041        40.35         30
2023-04-08 01:35:39.858 -36.221318        40.35         30
2023-04-08 01:35:40.066 -36.086763        40.35         30
2023-04-08 01:35:40.286 -36.439970        40.35         30
2023-04-08 01:35:40.483 -36.608164        40.35         30
2023-04-08 01:35:40.690 -36.238138        40.35         30
2023-04-08 01:35:40.902 -36.339054        40.35         30
2023-04-08 01:35:41.120 -36.624984        40.35         30
2023-04-08 01:35:41.330 -36.372693        40.35         30
2023-04-08 01:35:41.538 -36.540887        40.35         30
2023-04-08 01:35:41.747 -36.490429        40.35         30
2023-04-08 01:35:41.955 -36.389512        40.35         30
2023-04-08 01:35:42.163 -36.608164        40.35         30
2023-04-08 01:35:42.372 -36.490429        40.35         30
2023-04-08 01:35:42.548 -36.490429        40.35         30
2023-04-08 01:35:42.756 -36.473609        40.35         30
2023-04-08 01:35:42.964 -36.574525        40.35         30
2023-04-08 01:35:43.173 -36.540887        40.35         30
2023-04-08 01:35:43.397 -36.439970        40.35         30
2023-04-08 01:35:43.589 -36.456790        40.35         30
2023-04-08 01:35:43.796 -36.591345        40.35         30
2023-04-08 01:35:43.990 -36.709081        40.35         30
2023-04-08 01:35:44.213 -36.507248        40.35         30
2023-04-08 01:35:44.406 -36.507248        40.35         30
2023-04-08 01:35:44.614 -36.524067        40.35         30
2023-04-08 01:35:44.822 -36.641803        40.35         30
2023-04-08 01:35:45.042 -36.658622        40.35         30
2023-04-08 01:35:45.255 -36.372693        40.35         30
2023-04-08 01:35:45.463 -36.540887        40.35         30
2023-04-08 01:35:45.670 -36.557706        40.35         30
2023-04-08 01:35:45.880 -36.473609        40.35         30
2023-04-08 01:35:46.087 -36.322235        40.35         30
2023-04-08 01:35:46.295 -36.406332        40.35         30
2023-04-08 01:35:46.472 -36.524067        40.35         30
2023-04-08 01:35:46.680 -36.658622        40.35         30
2023-04-08 01:35:46.888 -36.490429        40.35         30
2023-04-08 01:35:47.096 -36.473609        40.35         30
2023-04-08 01:35:47.304 -36.540887        40.35         30
2023-04-08 01:35:47.504 -36.574525        40.35         30
2023-04-08 01:35:47.704 -36.507248        40.35         30
2023-04-08 01:35:47.912 -36.709081        40.35         30
2023-04-08 01:35:48.121 -36.439970        40.35         30
2023-04-08 01:35:48.329 -36.540887        40.35         30
2023-04-08 01:35:48.538 -36.574525        40.35         30
2023-04-08 01:35:48.746 -36.692261        40.35         30
2023-04-08 01:35:48.964 -36.641803        40.35         30
2023-04-08 01:35:49.179 -36.961371        40.35         30
2023-04-08 01:35:49.387 -36.473609        40.35         30
2023-04-08 01:35:49.594 -36.725900        40.35         30
2023-04-08 01:35:49.804 -36.709081        40.35         30
2023-04-08 01:35:50.012 -36.709081        40.35         30
2023-04-08 01:35:50.219 -36.793178        40.35         30
2023-04-08 01:35:50.396 -36.809997        40.35         30
2023-04-08 01:35:50.604 -36.877274        40.35         30
2023-04-08 01:35:50.810 -36.843636        40.35         30
2023-04-08 01:35:51.019 -36.927733        40.35         30
2023-04-08 01:35:51.226 -36.742719        40.35         30
2023-04-08 01:35:51.426 -36.860455        40.35         30
2023-04-08 01:35:51.629 -36.776358        40.35         30
2023-04-08 01:35:51.837 -36.894094        40.35         30
2023-04-08 01:35:52.045 -36.608164        40.35         30
2023-04-08 01:35:52.254 -36.759539        40.35         30
2023-04-08 01:35:52.461 -36.608164        40.35         30
2023-04-08 01:35:52.670 -36.742719        40.35         30
2023-04-08 01:35:52.877 -36.591345        40.35         30
2023-04-08 01:35:53.098 -36.709081        40.35         30
2023-04-08 01:35:53.311 -36.641803        40.35         30
2023-04-08 01:35:53.518 -36.591345        40.35         30
2023-04-08 01:35:53.726 -36.877274        40.35         30
2023-04-08 01:35:53.934 -36.692261        40.35         30
2023-04-08 01:35:54.143 -36.507248        40.35         30
2023-04-08 01:35:54.318 -36.540887        40.35         30
2023-04-08 01:35:54.527 -36.624984        40.35         30
2023-04-08 01:35:54.735 -36.406332        40.35         30
2023-04-08 01:35:54.943 -36.742719        40.35         30
2023-04-08 01:35:55.148 -36.456790        40.35         30
2023-04-08 01:35:55.347 -36.709081        40.35         30
2023-04-08 01:35:55.551 -36.473609        40.35         30
2023-04-08 01:35:55.760 -36.692261        40.35         30
2023-04-08 01:35:55.968 -36.557706        40.35         30
2023-04-08 01:35:56.176 -36.574525        40.35         30
2023-04-08 01:35:56.385 -36.271777        40.35         30
2023-04-08 01:35:56.593 -36.439970        40.35         30
2023-04-08 01:35:56.801 -36.187680        40.35         30
2023-04-08 01:35:57.019 -36.439970        40.35         30
2023-04-08 01:35:57.234 -36.658622        40.35         30
2023-04-08 01:35:57.442 -36.456790        40.35         30
2023-04-08 01:35:57.650 -36.439970        40.35         30
2023-04-08 01:35:57.858 -36.658622        40.35         30
2023-04-08 01:35:58.067 -36.725900        40.35         30
2023-04-08 01:35:58.243 -36.339054        40.35         30
2023-04-08 01:35:58.448 -36.355873        40.35         30
2023-04-08 01:35:58.659 -36.154041        40.35         30
2023-04-08 01:35:58.867 -36.154041        40.35         30
2023-04-08 01:35:59.070 -36.137221        40.35         30
2023-04-08 01:35:59.267 -36.154041        40.35         30
2023-04-08 01:35:59.476 -36.137221        40.35         30
2023-04-08 01:35:59.684 -36.086763        40.35         30
2023-04-08 01:35:59.891 -36.271777        40.35         30
2023-04-08 01:36:00.095 -36.137221        40.35         30
2023-04-08 01:36:00.308 -35.716737        40.35         30
2023-04-08 01:36:00.516 -35.784014        40.35         30
2023-04-08 01:36:00.724 -35.514904        40.35         30
2023-04-08 01:36:00.941 -35.565362        40.35         30
2023-04-08 01:36:01.157 -35.380349        40.35         30
2023-04-08 01:36:01.365 -35.380349        40.35         30
2023-04-08 01:36:01.573 -35.599001        40.35         30
2023-04-08 01:36:01.781 -35.498085        40.35         30
2023-04-08 01:36:01.990 -36.002666        40.35         30
2023-04-08 01:36:02.166 -35.649459        40.35         30
2023-04-08 01:36:02.374 -35.851292        40.35         30
2023-04-08 01:36:02.582 -35.985847        40.35         30
2023-04-08 01:36:02.790 -35.969028        40.35         30
2023-04-08 01:36:02.992 -36.154041        40.35         30
2023-04-08 01:36:03.191 -36.137221        40.35         30
2023-04-08 01:36:03.399 -36.170860        40.35         30
2023-04-08 01:36:03.607 -36.254957        40.35         30
2023-04-08 01:36:03.816 -35.868111        40.35         30
2023-04-08 01:36:04.023 -36.120402        40.35         30
2023-04-08 01:36:04.232 -36.086763        40.35         30
2023-04-08 01:36:04.439 -36.019486        40.35         30
2023-04-08 01:36:04.647 -35.851292        40.35         30
2023-04-08 01:36:04.861 -35.952208        40.35         30
2023-04-08 01:36:05.079 -35.750376        40.35         30
2023-04-08 01:36:05.289 -35.800834        40.35         30
2023-04-08 01:36:05.498 -35.767195        40.35         30
2023-04-08 01:36:05.705 -35.582182        40.35         30
2023-04-08 01:36:05.913 -35.599001        40.35         30
2023-04-08 01:36:06.090 -35.498085        40.35         30
2023-04-08 01:36:06.297 -35.481265        40.35         30
2023-04-08 01:36:06.505 -35.632640        40.35         30
2023-04-08 01:36:06.714 -35.632640        40.35         30
2023-04-08 01:36:06.912 -35.767195        40.35         30
2023-04-08 01:36:07.113 -35.716737        40.35         30
2023-04-08 01:36:07.321 -35.683098        40.35         30
2023-04-08 01:36:07.531 -35.699917        40.35         30
2023-04-08 01:36:07.739 -35.733556        40.35         30
2023-04-08 01:36:07.947 -35.733556        40.35         30
2023-04-08 01:39:32.141 -22.883545        40.32         25
2023-04-08 01:39:32.349 -23.287210        40.32         25
2023-04-08 01:39:32.557 -23.388126        40.32         25
2023-04-08 01:39:32.765 -23.539501        40.32         25
2023-04-08 01:39:32.973 -23.186294        40.32         25
2023-04-08 01:39:33.182 -23.354488        40.32         25
2023-04-08 01:39:33.390 -23.926347        40.32         25
2023-04-08 01:39:33.598 -23.539501        40.32         25
2023-04-08 01:39:33.797 -23.589959        40.32         25
2023-04-08 01:39:34.004 -23.539501        40.32         25
2023-04-08 01:39:34.218 -23.791792        40.32         25
2023-04-08 01:39:34.430 -23.758153        40.32         25
2023-04-08 01:39:34.638 -23.825430        40.32         25
2023-04-08 01:39:34.846 -23.489043        40.32         25
2023-04-08 01:39:35.055 -23.573140        40.32         25
2023-04-08 01:39:35.263 -23.657237        40.32         25
2023-04-08 01:39:35.471 -23.875889        40.32         25
2023-04-08 01:39:35.679 -23.522681        40.32         25
2023-04-08 01:39:35.899 -23.674056        40.32         25
2023-04-08 01:39:36.063 -23.640417        40.32         25
2023-04-08 01:39:36.271 -23.489043        40.32         25
2023-04-08 01:39:36.479 -23.270391        40.32         25
2023-04-08 01:39:36.688 -23.404946        40.32         25
2023-04-08 01:39:36.896 -23.690875        40.32         25
2023-04-08 01:39:37.105 -23.018100        40.32         25
2023-04-08 01:39:37.313 -23.320849        40.32         25
2023-04-08 01:39:37.518 -23.304029        40.32         25
2023-04-08 01:39:37.716 -23.135836        40.32         25
2023-04-08 01:39:37.925 -23.085377        40.32         25
2023-04-08 01:39:38.142 -23.135836        40.35         25
2023-04-08 01:39:38.353 -22.866725        40.32         25
2023-04-08 01:39:38.561 -23.018100        40.32         25
2023-04-08 01:39:38.771 -23.186294        40.35         25
2023-04-08 01:39:38.978 -23.001280        40.32         25
2023-04-08 01:39:39.187 -23.119016        40.35         25
2023-04-08 01:39:39.395 -23.270391        40.35         25
2023-04-08 01:39:39.603 -22.934003        40.35         25
2023-04-08 01:39:39.814 -22.934003        40.35         25
2023-04-08 01:39:39.987 -23.169474        40.35         25
2023-04-08 01:39:40.195 -23.186294        40.35         25
2023-04-08 01:39:40.402 -23.085377        40.35         25
2023-04-08 01:39:40.611 -22.950822        40.35         25
2023-04-08 01:39:40.835 -23.068558        40.35         25
2023-04-08 01:39:41.043 -22.967642        40.35         25
2023-04-08 01:39:41.236 -22.934003        40.35         25
2023-04-08 01:39:41.438 -22.967642        40.35         25
2023-04-08 01:39:41.637 -23.001280        40.35         25
2023-04-08 01:39:41.845 -22.900364        40.35         25
2023-04-08 01:39:42.053 -22.648073        40.35         25
2023-04-08 01:39:42.274 -22.900364        40.35         25
2023-04-08 01:39:42.486 -22.934003        40.35         25
2023-04-08 01:39:42.693 -22.849906        40.35         25
2023-04-08 01:39:42.902 -22.782628        40.35         25
2023-04-08 01:39:43.110 -22.900364        40.35         25
2023-04-08 01:39:43.319 -22.748990        40.35         25
2023-04-08 01:39:43.527 -23.085377        40.35         25
2023-04-08 01:39:43.735 -22.816267        40.35         25
2023-04-08 01:39:43.911 -22.866725        40.35         25
2023-04-08 01:39:44.119 -22.631254        40.35         25
2023-04-08 01:39:44.328 -22.563976        40.35         25
2023-04-08 01:39:44.535 -22.580796        40.35         25
2023-04-08 01:39:44.744 -22.799448        40.35         25
2023-04-08 01:39:44.952 -22.446241        40.35         25
2023-04-08 01:39:45.158 -22.597615        40.35         25
2023-04-08 01:39:45.357 -22.833087        40.35         25
2023-04-08 01:39:45.561 -22.547157        40.35         25
2023-04-08 01:39:45.769 -22.362144        40.35         25
2023-04-08 01:39:45.977 -22.597615        40.35         25
2023-04-08 01:39:46.185 -22.463060        40.35         25
2023-04-08 01:39:46.405 -22.513518        40.35         25
2023-04-08 01:39:46.617 -22.748990        40.35         25
2023-04-08 01:39:46.826 -22.563976        40.35         25
2023-04-08 01:39:47.033 -22.496699        40.38         25
2023-04-08 01:39:47.241 -22.732170        40.38         25
2023-04-08 01:39:47.450 -22.530338        40.38         25
2023-04-08 01:39:47.659 -22.664893        40.38         25
2023-04-08 01:39:47.866 -22.378963        40.38         25
2023-04-08 01:39:48.043 -22.395783        40.38         25
2023-04-08 01:39:48.250 -22.580796        40.38         25
2023-04-08 01:39:48.459 -22.429421        40.38         25
2023-04-08 01:39:48.666 -22.547157        40.38         25
2023-04-08 01:39:48.875 -22.345324        40.38         25
2023-04-08 01:39:49.077 -22.378963        40.38         25
2023-04-08 01:39:49.275 -22.378963        40.38         25
2023-04-08 01:39:49.482 -22.547157        40.38         25
2023-04-08 01:39:49.691 -22.328505        40.38         25
2023-04-08 01:39:49.900 -22.496699        40.38         25
2023-04-08 01:39:50.124 -22.984461        40.38         25
2023-04-08 01:39:50.332 -22.463060        40.38         25
2023-04-08 01:39:50.537 -22.648073        40.38         25
2023-04-08 01:39:50.749 -22.345324        40.38         25
2023-04-08 01:39:50.957 -22.479879        40.38         25
2023-04-08 01:39:51.165 -22.446241        40.38         25
2023-04-08 01:39:51.373 -22.311686        40.38         25
2023-04-08 01:39:51.582 -22.345324        40.38         25
2023-04-08 01:39:51.790 -22.698531        40.38         25
2023-04-08 01:39:51.966 -22.294866        40.38         25
2023-04-08 01:39:52.174 -22.362144        40.38         25
2023-04-08 01:39:52.382 -22.547157        40.38         25
2023-04-08 01:39:52.590 -22.631254        40.38         25
2023-04-08 01:39:52.798 -22.513518        40.38         25
2023-04-08 01:39:52.997 -22.681712        40.38         25
2023-04-08 01:39:53.199 -22.395783        40.38         25
2023-04-08 01:39:53.407 -22.513518        40.38         25
2023-04-08 01:39:53.616 -22.244408        40.38         25
2023-04-08 01:39:53.824 -22.446241        40.38         25
2023-04-08 01:39:54.032 -22.463060        40.38         25
2023-04-08 01:39:54.240 -22.530338        40.38         25
2023-04-08 01:39:54.448 -22.530338        40.38         25
2023-04-08 01:39:54.665 -22.395783        40.38         25
2023-04-08 01:39:54.881 -22.597615        40.38         25
2023-04-08 01:39:55.089 -22.580796        40.38         25
2023-04-08 01:39:55.297 -22.446241        40.38         25
2023-04-08 01:39:55.505 -22.412602        40.38         25
2023-04-08 01:39:55.714 -22.059395        40.38         25
2023-04-08 01:39:55.922 -22.160311        40.38         25
2023-04-08 01:39:56.098 -22.261227        40.38         25
2023-04-08 01:39:56.306 -22.496699        40.38         25
2023-04-08 01:39:56.514 -22.311686        40.38         25
2023-04-08 01:39:56.718 -22.412602        40.38         25
2023-04-08 01:39:56.918 -22.395783        40.38         25
2023-04-08 01:39:57.122 -22.345324        40.38         25
2023-04-08 01:39:57.331 -22.143492        40.38         25
2023-04-08 01:39:57.539 -22.378963        40.38         25
2023-04-08 01:39:57.747 -22.227589        40.38         25
2023-04-08 01:39:57.956 -22.412602        40.38         25
2023-04-08 01:39:58.164 -22.345324        40.38         25
2023-04-08 01:39:58.372 -22.463060        40.38         25
2023-04-08 01:39:58.580 -22.446241        40.38         25
2023-04-08 01:39:58.797 -22.446241        40.38         25
2023-04-08 01:39:59.013 -22.362144        40.38         25
2023-04-08 01:39:59.221 -22.614435        40.38         25
2023-04-08 01:39:59.430 -22.513518        40.38         25
2023-04-08 01:39:59.637 -23.034919        40.38         25
2023-04-08 01:39:59.845 -22.580796        40.38         25
2023-04-08 01:40:00.021 -22.631254        40.38         25
2023-04-08 01:40:00.245 -22.732170        40.38         25
2023-04-08 01:40:00.454 -22.782628        40.38         25
2023-04-08 01:40:00.645 -22.614435        40.38         25
2023-04-08 01:40:00.836 -22.614435        40.38         25
2023-04-08 01:40:01.046 -22.664893        40.38         25
2023-04-08 01:40:01.255 -22.614435        40.38         25
2023-04-08 01:40:01.462 -22.614435        40.38         25
2023-04-08 01:40:01.671 -22.597615        40.38         25
2023-04-08 01:40:01.877 -22.362144        40.38         25
2023-04-08 01:40:02.084 -22.210769        40.38         25
2023-04-08 01:40:02.295 -22.446241        40.38         25
2023-04-08 01:40:02.503 -22.345324        40.38         25
2023-04-08 01:40:02.712 -22.311686        40.38         25
2023-04-08 01:40:02.926 -22.177130        40.38         25
2023-04-08 01:40:03.143 -22.530338        40.38         25
2023-04-08 01:40:03.352 -22.395783        40.38         25
2023-04-08 01:40:03.560 -22.143492        40.38         25
2023-04-08 01:40:03.768 -22.278047        40.38         25
2023-04-08 01:40:03.945 -22.563976        40.38         25
2023-04-08 01:40:04.153 -22.160311        40.38         25
2023-04-08 01:40:04.358 -22.261227        40.38         25
2023-04-08 01:40:04.557 -22.193950        40.38         25
2023-04-08 01:40:04.761 -22.328505        40.38         25
2023-04-08 01:40:04.970 -22.362144        40.38         25
2023-04-08 01:40:05.189 -21.958478        40.38         25
2023-04-08 01:40:05.385 -22.244408        40.38         25
2023-04-08 01:40:05.594 -22.210769        40.38         25
2023-04-08 01:40:05.801 -22.025756        40.38         25
2023-04-08 01:40:06.011 -22.378963        40.38         25
2023-04-08 01:40:06.219 -21.924840        40.38         25
2023-04-08 01:40:06.427 -22.076214        40.38         25
2023-04-08 01:40:06.635 -22.109853        40.38         25
2023-04-08 01:40:06.844 -22.210769        40.38         25
2023-04-08 01:40:07.055 -21.908020        40.38         25
2023-04-08 01:40:07.273 -22.025756        40.38         25
2023-04-08 01:40:07.484 -22.042575        40.38         25
2023-04-08 01:40:07.692 -21.773465        40.38         25
2023-04-08 01:40:07.900 -21.874382        40.38         25
2023-04-08 01:40:08.077 -22.042575        40.38         25
2023-04-08 01:40:08.278 -22.093034        40.38         25
2023-04-08 01:40:08.477 -22.076214        40.38         25
2023-04-08 01:40:08.685 -21.924840        40.35         25
2023-04-08 01:40:08.893 -21.874382        40.35         25
2023-04-08 01:40:09.102 -21.992117        40.35         25
2023-04-08 01:40:09.309 -22.008937        40.35         25
2023-04-08 01:40:09.518 -21.958478        40.35         25
2023-04-08 01:40:09.726 -21.857562        40.35         25
2023-04-08 01:40:09.934 -21.891201        40.35         25
2023-04-08 01:40:10.142 -21.706188        40.38         25
2023-04-08 01:40:10.351 -21.756646        40.38         25
2023-04-08 01:40:10.559 -21.571633        40.38         25
2023-04-08 01:40:10.783 -21.790285        40.38         25
2023-04-08 01:40:10.991 -21.924840        40.38         25
2023-04-08 01:40:11.191 -21.571633        40.38         25
2023-04-08 01:40:11.407 -21.723007        40.38         25
2023-04-08 01:40:11.616 -21.756646        40.35         25
2023-04-08 01:40:11.824 -21.571633        40.35         25
2023-04-08 01:40:12.000 -21.352981        40.35         25
2023-04-08 01:40:12.201 -21.790285        40.35         25
2023-04-08 01:40:12.400 -21.706188        40.35         25
2023-04-08 01:40:12.609 -21.823923        40.35         25
2023-04-08 01:40:12.817 -21.773465        40.35         25
2023-04-08 01:40:13.025 -21.655729        40.35         25
2023-04-08 01:40:13.232 -21.638910        40.35         25
2023-04-08 01:40:13.440 -21.554813        40.35         25
2023-04-08 01:40:13.648 -21.622091        40.35         25
2023-04-08 01:40:13.857 -21.403439        40.35         25
2023-04-08 01:40:14.065 -21.588452        40.35         25
2023-04-08 01:40:14.272 -21.453897        40.35         25
2023-04-08 01:40:14.482 -21.369800        40.35         25
2023-04-08 01:40:14.690 -21.437077        40.35         25
2023-04-08 01:40:14.898 -21.588452        40.35         25
2023-04-08 01:40:15.106 -21.706188        40.35         25
2023-04-08 01:40:15.323 -21.151148        40.35         25
2023-04-08 01:40:15.538 -21.369800        40.35         25
2023-04-08 01:40:15.746 -21.773465        40.38         25
2023-04-08 01:40:15.921 -21.672549        40.35         25
2023-04-08 01:40:16.121 -21.908020        40.35         25
2023-04-08 01:40:16.323 -21.773465        40.35         25
2023-04-08 01:40:16.530 -21.756646        40.35         25
2023-04-08 01:40:16.740 -21.857562        40.35         25
2023-04-08 01:40:16.948 -21.857562        40.35         25
2023-04-08 01:40:17.157 -21.891201        40.35         25
2023-04-08 01:40:17.364 -22.025756        40.35         25
2023-04-08 01:40:17.572 -21.790285        40.35         25
2023-04-08 01:40:17.781 -22.093034        40.35         25
2023-04-08 01:40:17.989 -21.807104        40.35         25
2023-04-08 01:40:18.197 -22.008937        40.35         25
2023-04-08 01:40:18.406 -21.908020        40.35         25
2023-04-08 01:40:18.614 -22.042575        40.35         25
2023-04-08 01:40:18.822 -22.177130        40.35         25
2023-04-08 01:40:19.030 -22.109853        40.35         25
2023-04-08 01:40:19.239 -22.210769        40.35         25
2023-04-08 01:40:19.452 -22.025756        40.35         25
2023-04-08 01:40:19.671 -22.210769        40.35         25
2023-04-08 01:40:19.877 -22.076214        40.35         25
2023-04-08 01:40:20.039 -22.160311        40.35         25
2023-04-08 01:40:20.247 -21.891201        40.35         25
2023-04-08 01:40:20.456 -21.689368        40.35         25
2023-04-08 01:40:20.663 -21.958478        40.35         25
2023-04-08 01:40:20.872 -22.109853        40.35         25
2023-04-08 01:40:21.080 -21.924840        40.35         25
2023-04-08 01:40:21.289 -21.941659        40.38         25
2023-04-08 01:40:21.496 -21.975298        40.35         25
2023-04-08 01:40:21.702 -22.244408        40.35         25
2023-04-08 01:40:21.911 -21.958478        40.35         25
2023-04-08 01:40:22.136 -22.160311        40.38         25
2023-04-08 01:40:22.343 -22.193950        40.35         25
2023-04-08 01:40:22.537 -21.891201        40.35         25
2023-04-08 01:40:22.746 -22.059395        40.35         25
2023-04-08 01:40:22.955 -22.093034        40.35         25
2023-04-08 01:40:23.162 -21.908020        40.35         25
2023-04-08 01:40:23.370 -21.941659        40.35         25
2023-04-08 01:40:23.586 -21.773465        40.35         25
2023-04-08 01:40:23.800 -21.874382        40.35         25
2023-04-08 01:40:23.962 -21.857562        40.35         25
2023-04-08 01:40:24.171 -21.941659        40.35         25
2023-04-08 01:40:24.379 -21.807104        40.35         25
2023-04-08 01:40:24.587 -21.807104        40.35         25
2023-04-08 01:40:24.796 -21.655729        40.35         25
2023-04-08 01:40:25.004 -21.941659        40.35         25
2023-04-08 01:40:25.212 -21.941659        40.35         25
2023-04-08 01:40:25.420 -21.975298        40.35         25
2023-04-08 01:40:25.625 -22.109853        40.35         25
2023-04-08 01:40:25.828 -22.076214        40.35         25
2023-04-08 01:40:26.044 -22.143492        40.35         25
2023-04-08 01:40:26.251 -22.059395        40.35         25
2023-04-08 01:40:26.460 -22.008937        40.35         25
2023-04-08 01:40:26.667 -21.790285        40.35         25
2023-04-08 01:40:26.876 -22.210769        40.35         25
2023-04-08 01:40:27.085 -21.975298        40.35         25
2023-04-08 01:40:27.293 -21.891201        40.35         25
2023-04-08 01:40:27.501 -21.975298        40.35         25
2023-04-08 01:40:27.720 -22.076214        40.35         25
2023-04-08 01:40:27.886 -22.210769        40.35         25
2023-04-08 01:40:28.094 -21.941659        40.35         25
2023-04-08 01:40:28.302 -21.857562        40.35         25
2023-04-08 01:40:28.510 -21.992117        40.35         25
2023-04-08 01:40:28.717 -21.891201        40.35         25
2023-04-08 01:40:28.927 -21.891201        40.35         25
2023-04-08 01:40:29.134 -21.857562        40.35         25
2023-04-08 01:40:29.343 -21.790285        40.35         25
2023-04-08 01:40:29.546 -21.807104        40.35         25
2023-04-08 01:40:29.743 -21.790285        40.35         25
2023-04-08 01:40:29.960 -21.756646        40.35         25
2023-04-08 01:40:30.175 -21.437077        40.35         25
2023-04-08 01:40:30.384 -21.605271        40.35         25
2023-04-08 01:40:30.591 -21.470716        40.35         25
2023-04-08 01:40:30.800 -21.537994        40.35         25
2023-04-08 01:40:31.008 -21.521174        40.35         25
2023-04-08 01:40:31.216 -21.437077        40.35         25
2023-04-08 01:40:31.422 -21.268884        40.35         25
2023-04-08 01:40:31.634 -21.453897        40.35         25
2023-04-08 01:40:31.853 -21.268884        40.35         25
2023-04-08 01:40:32.014 -21.453897        40.35         25
2023-04-08 01:40:32.225 -21.302522        40.35         25
2023-04-08 01:40:32.433 -21.521174        40.35         25
2023-04-08 01:40:32.642 -21.588452        40.35         25
2023-04-08 01:40:32.849 -21.437077        40.35         25
2023-04-08 01:40:33.058 -21.487536        40.35         25
2023-04-08 01:40:33.266 -21.487536        40.35         25
2023-04-08 01:40:33.467 -21.218425        40.35         25
2023-04-08 01:40:33.667 -21.369800        40.35         25
2023-04-08 01:40:33.875 -21.252064        40.35         25
2023-04-08 01:40:34.095 -21.268884        40.35         25
2023-04-08 01:40:34.308 -21.470716        40.35         25
2023-04-08 01:40:34.515 -20.915676        40.35         25
2023-04-08 01:40:34.724 -21.033412        40.35         25
2023-04-08 01:40:34.932 -20.898857        40.35         25
2023-04-08 01:40:35.140 -21.218425        40.35         25
2023-04-08 01:40:35.349 -21.386619        40.35         25
2023-04-08 01:40:35.557 -21.235245        40.35         25
2023-04-08 01:40:35.769 -21.218425        40.35         25
2023-04-08 01:40:35.941 -21.336161        40.35         25
2023-04-08 01:40:36.148 -21.033412        40.35         25
2023-04-08 01:40:36.357 -21.218425        40.35         25
2023-04-08 01:40:36.565 -21.050232        40.35         25
2023-04-08 01:40:36.773 -21.167967        40.35         25
2023-04-08 01:40:36.982 -21.083870        40.35         25
2023-04-08 01:40:37.187 -21.420258        40.35         25
2023-04-08 01:40:37.387 -21.268884        40.35         25
2023-04-08 01:40:37.591 -21.487536        40.35         25
2023-04-08 01:40:37.799 -21.336161        40.35         25
2023-04-08 01:40:38.012 -21.386619        40.35         25
2023-04-08 01:40:38.229 -21.268884        40.35         25
2023-04-08 01:40:38.439 -21.369800        40.35         25
2023-04-08 01:40:38.648 -21.302522        40.35         25
2023-04-08 01:40:38.855 -21.117509        40.35         25
2023-04-08 01:40:39.062 -21.117509        40.35         25
2023-04-08 01:40:39.271 -21.117509        40.35         25
2023-04-08 01:40:39.479 -21.504355        40.35         25
2023-04-08 01:40:39.688 -20.797941        40.35         25
2023-04-08 01:40:39.864 -21.285703        40.35         25
2023-04-08 01:40:40.088 -20.747483        40.35         25
2023-04-08 01:40:40.296 -20.999773        40.35         25
2023-04-08 01:40:40.503 -20.982954        40.35         25
2023-04-08 01:40:40.696 -21.016593        40.35         25
2023-04-08 01:40:40.905 -20.882038        40.35         25
2023-04-08 01:40:41.107 -21.067051        40.35         25
2023-04-08 01:40:41.305 -20.915676        40.35         25
2023-04-08 01:40:41.512 -21.184787        40.35         25
2023-04-08 01:40:41.721 -21.083870        40.35         25
2023-04-08 01:40:41.929 -21.437077        40.35         25
2023-04-08 01:40:42.138 -21.252064        40.35         25
2023-04-08 01:40:42.359 -21.218425        40.35         25
2023-04-08 01:40:42.569 -21.201606        40.35         25
2023-04-08 01:40:42.778 -21.201606        40.35         25
2023-04-08 01:40:42.985 -21.369800        40.32         25
2023-04-08 01:40:43.195 -21.420258        40.35         25
2023-04-08 01:40:43.402 -21.302522        40.35         25
2023-04-08 01:40:43.611 -21.252064        40.35         25
2023-04-08 01:40:43.819 -21.319342        40.35         25
2023-04-08 01:40:43.996 -21.453897        40.35         25
2023-04-08 01:40:44.204 -21.235245        40.35         25
2023-04-08 01:40:44.412 -20.797941        40.35         25
2023-04-08 01:40:44.620 -20.949315        40.35         25
2023-04-08 01:40:44.828 -20.680205        40.35         25
2023-04-08 01:40:45.027 -20.831580        40.35         25
2023-04-08 01:40:45.229 -20.629747        40.35         25
2023-04-08 01:40:45.438 -20.427914        40.35         25
2023-04-08 01:40:45.645 -20.192443        40.35         25
2023-04-08 01:40:45.854 -20.091527        40.35         25
2023-04-08 01:40:46.061 -19.889694        40.35         25
2023-04-08 01:40:46.270 -20.242901        40.32         25
2023-04-08 01:40:46.491 -19.990610        40.32         25
2023-04-08 01:40:46.702 -19.856055        40.32         25
2023-04-08 01:40:46.910 -20.091527        40.32         25
2023-04-08 01:40:47.119 -19.721500        40.32         25
2023-04-08 01:40:47.327 -19.822416        40.32         25
2023-04-08 01:40:47.534 -20.108346        40.32         25
2023-04-08 01:40:47.743 -20.125165        40.32         25
2023-04-08 01:40:47.919 -20.360637        40.32         25
2023-04-08 01:40:48.128 -20.175623        40.32         25
2023-04-08 01:40:48.335 -20.427914        40.32         25
2023-04-08 01:40:48.544 -20.579289        40.35         25
2023-04-08 01:40:48.748 -21.100690        40.35         25
2023-04-08 01:40:48.948 -20.797941        40.35         25
