               data_ora         rad  temperatura
2023-03-16 23:24:23.586  -42.444491        40.32
2023-03-16 23:24:23.789  -42.427672        40.32
2023-03-16 23:24:23.992  -42.629505        40.35
2023-03-16 23:24:24.195  -42.612685        40.35
2023-03-16 23:24:24.383  -42.612685        40.32
2023-03-16 23:24:24.586  -42.982712        40.32
2023-03-16 23:24:24.789  -42.864976        40.32
2023-03-16 23:24:25.008  -42.764060        40.32
2023-03-16 23:24:25.211  -42.528588        40.32
2023-03-16 23:24:25.414  -42.528588        40.32
2023-03-16 23:24:25.617  -42.764060        40.32
2023-03-16 23:24:25.820  -42.579047        40.32
2023-03-16 23:24:26.023  -42.747240        40.32
2023-03-16 23:24:26.242  -42.360395        40.32
2023-03-16 23:24:26.461  -42.461311        40.32
2023-03-16 23:24:26.664  -42.612685        40.32
2023-03-16 23:24:26.882  -42.831337        40.32
2023-03-16 23:24:27.086  -42.595866        40.32
2023-03-16 23:24:27.289  -42.494950        40.32
2023-03-16 23:24:27.507  -42.225839        40.32
2023-03-16 23:24:27.711  -41.973549        40.32
2023-03-16 23:24:27.914  -42.225839        40.32
2023-03-16 23:24:28.086  -42.124923        40.32
2023-03-16 23:24:28.304  -41.990368        40.32
2023-03-16 23:24:28.507  -42.141742        40.32
2023-03-16 23:24:28.711  -42.360395        40.32
2023-03-16 23:24:28.929  -42.343575        40.32
2023-03-16 23:24:29.132  -42.427672        40.32
2023-03-16 23:24:29.336  -41.923090        40.32
2023-03-16 23:24:29.539  -42.141742        40.32
2023-03-16 23:24:29.742  -42.057646        40.32
2023-03-16 23:24:29.961  -42.091284        40.32
2023-03-16 23:24:30.164  -41.738077        40.32
2023-03-16 23:24:30.382  -41.838994        40.32
2023-03-16 23:24:30.601  -41.788535        40.32
2023-03-16 23:24:30.804  -42.141742        40.32
2023-03-16 23:24:31.007  -42.057646        40.32
2023-03-16 23:24:31.210  -41.754897        40.32
2023-03-16 23:24:31.429  -41.973549        40.32
2023-03-16 23:24:31.632  -41.771716        40.32
2023-03-16 23:24:31.851  -41.956729        40.32
2023-03-16 23:24:32.007  -41.872632        40.32
2023-03-16 23:24:32.226  -41.889452        40.32
2023-03-16 23:24:32.429  -41.855813        40.32
2023-03-16 23:24:32.632  -41.586703        40.32
2023-03-16 23:24:32.851  -41.317593        40.32
2023-03-16 23:24:33.054  -41.687619        40.32
2023-03-16 23:24:33.257  -41.670800        40.32
2023-03-16 23:24:33.460  -41.805355        40.32
2023-03-16 23:24:33.664  -41.721258        40.32
2023-03-16 23:24:33.867  -42.074465        40.32
2023-03-16 23:24:34.101  -42.040826        40.32
2023-03-16 23:24:34.304  -41.956729        40.32
2023-03-16 23:24:34.507  -41.637161        40.32
2023-03-16 23:24:34.726  -41.637161        40.32
2023-03-16 23:24:34.929  -42.141742        40.32
2023-03-16 23:24:35.148  -41.838994        40.32
2023-03-16 23:24:35.351  -41.603522        40.32
2023-03-16 23:24:35.554  -41.956729        40.32
2023-03-16 23:24:35.773  -41.721258        40.32
2023-03-16 23:24:35.945  -41.519425        40.32
2023-03-16 23:24:36.148  -41.771716        40.32
2023-03-16 23:24:36.351  -41.704438        40.32
2023-03-16 23:24:36.570  -41.788535        40.32
2023-03-16 23:24:36.773  -41.586703        40.32
2023-03-16 23:24:36.976  -41.384870        40.32
2023-03-16 23:24:37.179  -41.670800        40.32
2023-03-16 23:24:37.382  -41.250315        40.32
2023-03-16 23:24:37.585  -41.351231        40.32
2023-03-16 23:24:37.804  -41.267134        40.32
2023-03-16 23:24:38.023  -40.981205        40.29
2023-03-16 23:24:38.226  -41.569883        40.32
2023-03-16 23:24:38.445  -41.721258        40.32
2023-03-16 23:24:38.648  -41.334412        40.32
2023-03-16 23:24:38.851  -41.468967        40.29
